CAUSE,DT,AGE,SEX,RACECOLOR,DEATH_COUNT,DEATH_RATE,DEATHS_STANDARDIZED,DEATHS_STANDARDIZED_BR
A020,2004-07-07,"[20.0, 25.0)",Male,,1,0.42315683461761433,0.19755221037236897,0.3750331161709053
A022,2002-06-01,"[0.0, 5.0)",Female,,1,0.4661113726513813,0.23866429731253516,0.3558484672929899
A047,2016-04-16,"[20.0, 25.0)",Female,Indigenous,1,0.30635471587131874,0.137108268828911,0.2602863375448047
A047,2021-05-30,"[0.0, 5.0)",Female,Brown,1,0.22904732346750162,0.11727973551843397,0.17486408565798503
A048,2021-07-12,"[85.0, 90.0)",Male,Brown,1,0.22904732346750162,6.816884627008976,0.4580946469350033
A048,2022-01-28,"[0.0, 5.0)",Female,Indigenous,1,0.2204925804246687,0.11289942674074176,0.16833304527044596
A049,2007-05-02,"[0.0, 5.0)",Female,Brown,1,0.3917083183178478,0.20056749529843712,0.2990461354899697
A049,2013-12-10,"[0.0, 5.0)",Female,Indigenous,1,0.32362878483863866,0.16570854318414674,0.24707143788756278
A049,2016-01-27,"[55.0, 60.0)",Male,Brown,1,0.30635471587131874,0.5324204307808805,0.45841399090233814
A049,2018-06-17,"[65.0, 70.0)",Male,Brown,1,0.2664009760931764,1.0571467305284779,0.5194819033816941
A049,2018-06-18,"[0.0, 5.0)",Male,Brown,1,0.2664009760931764,0.13105124758617495,0.202552808269192
A049,2018-06-26,"[85.0, 90.0)",Male,Indigenous,1,0.2664009760931764,7.928600478963583,0.5328019521863528
